SampleID	Station	OLD_DATE_TIME	OldDepth	qPCR ct	CollectionAgency	sequencing_ID	TrimCount	TotalDepth	PctTotalDepth	WaterColumnPosition	cruise_id	SampleDate	Depth	PHEO	TN	TP	CHLA	DOP	DON	NH4F	NO2F	NO3F	PC	PO4F	DO	PH	SALINITY	WTEMP	LinearTime	DayLength	FallPeak	SpringPeak	Discharge_Rappahannock-instant	Discharge_Rappahannock-15	Discharge_Rappahannock-30	Discharge_Rappahannock-60	Discharge_Potomac-instant	Discharge_Potomac-15	Discharge_Potomac-30	Discharge_Potomac-60	Discharge_Susquehanna-instant	Discharge_Susquehanna-15	Discharge_Susquehanna-30	Discharge_Susquehanna-60	interpolated_CHLA-instant	interpolated_CHLA-15	interpolated_CHLA-30	interpolated_CHLA-60	measurement_PAR-instant	measurement_PAR-15	measurement_PAR-30	measurement_PAR-60	WIND_RATIO_BWI-instant	WIND_RATIO_BWI-15	WIND_RATIO_BWI-30	WIND_RATIO_BWI-60	PRECIP24HR_BWI-instant	PRECIP24HR_BWI-15	PRECIP24HR_BWI-30	PRECIP24HR_BWI-60
SB082916TAWCSCB61D11BR2TR1I231	CB6.1	2016-08-29	11	17.44569354	ODU	KM	42496.0	12.0	0.8333333333333334	lower	10	2016-08-29 00:00:00	10.0	1.368	0.39805	0.0599	1.93575	0.012199999999999999	0.23125	0.06295	0.02645	0.00535	0.45044	0.03615	2.2133333333333334	7.586666666666667	23.823333333333334	27.444999999999997	0.6895814307458142	0.3705685407606336	0.9288051230470978	-0.9288051230470978	201.57291666666666	7380.843750000001	29075.125000000004	47215.58030913978	1735.9375	45858.994517543855	111993.78618421053	232159.2028508772	7055.833333333333	140657.38031914897	260532.38031914894	433744.6719858155	16.618478710251892	199.39134323956637	381.1230980406901	802.4948382176119	49.35951614379883	713.5111427307129	1384.8498859405518	2752.6614933013916	0.16842105263157894	123.38614004231704	250.83012435399309	508.7960173631584	0.0	10.74	18.819999999999997	31.68
SB082916TAWCSCB44D30BR1TR1I222	CB4.4	2016-08-29	30	17.33351091	DNR	KM	288055.0	32.0	0.875	lower	10	2016-08-29 00:00:00	28.0	1.335	0.3775	0.1022	0.534	0.0226	0.2382	0.055	0.0042	0.0026	0.454	0.071	0.3	7.4	22.53	27.125	0.6891381278538813	0.3731541512108026	0.9277693568091939	-0.9277693568091939	201.57291666666666	7380.843750000001	29075.125000000004	47215.58030913978	1735.9375	45858.994517543855	111993.78618421053	232159.2028508772	7055.833333333333	140657.38031914897	260532.38031914894	433744.6719858155	16.618478710251892	199.39134323956637	381.1230980406901	802.4948382176119	49.35951614379883	713.5111427307129	1384.8498859405518	2752.6614933013916	0.16842105263157894	123.38614004231704	250.83012435399309	508.7960173631584	0.0	10.74	18.819999999999997	31.68
SB082916TAWCSCB52D29BR1TR1I224	CB5.2	2016-08-29	29	17.14995752	DNR	KM	164024.0	31.0	0.8951612903225806	lower	10	2016-08-29 00:00:00	27.75		0.4978	0.0998		0.0205	0.248	0.024	0.1282	0.0298	0.356	0.0693	0.44999999999999996	7.4	22.6	27.6	0.6889136225266362	0.3744624989316668	0.9272420594935561	-0.9272420594935561	201.57291666666666	7380.843750000001	29075.125000000004	47215.58030913978	1735.9375	45858.994517543855	111993.78618421053	232159.2028508772	7055.833333333333	140657.38031914897	260532.38031914894	433744.6719858155	16.618478710251892	199.39134323956637	381.1230980406901	802.4948382176119	49.35951614379883	713.5111427307129	1384.8498859405518	2752.6614933013916	0.16842105263157894	123.38614004231704	250.83012435399309	508.7960173631584	0.0	10.74	18.819999999999997	31.68
SB082916TAWCSCB53D25BR1TR2I610	CB5.3	2016-08-29	25	TBD	DNR	e_13	107450.0	26.5	0.8679245283018867	lower	10	2016-08-29 00:00:00	23.0	2.275	0.502	0.0711	1.388	0.0217	0.2661	0.054	0.0524	0.0075	0.8	0.0303	2.6333333333333333	7.7	23.333333333333332	27.766666666666666	0.6887709284627093	0.37529368873866337	0.9269059538016396	-0.9269059538016396	201.57291666666666	7380.843750000001	29075.125000000004	47215.58030913978	1735.9375	45858.994517543855	111993.78618421053	232159.2028508772	7055.833333333333	140657.38031914897	260532.38031914894	433744.6719858155	16.618478710251892	199.39134323956637	381.1230980406901	802.4948382176119	49.35951614379883	713.5111427307129	1384.8498859405518	2752.6614933013916	0.16842105263157894	123.38614004231704	250.83012435399309	508.7960173631584	0.0	10.74	18.819999999999997	31.68
SB082916TAWCSCB53D25BR1TR1I225	CB5.3	2016-08-29	25	17.79042841	DNR	KM	126821.0	26.5	0.8679245283018867	lower	10	2016-08-29 00:00:00	23.0	2.275	0.502	0.0711	1.388	0.0217	0.2661	0.054	0.0524	0.0075	0.8	0.0303	2.6333333333333333	7.7	23.333333333333332	27.766666666666666	0.6887709284627093	0.37529368873866337	0.9269059538016396	-0.9269059538016396	201.57291666666666	7380.843750000001	29075.125000000004	47215.58030913978	1735.9375	45858.994517543855	111993.78618421053	232159.2028508772	7055.833333333333	140657.38031914897	260532.38031914894	433744.6719858155	16.618478710251892	199.39134323956637	381.1230980406901	802.4948382176119	49.35951614379883	713.5111427307129	1384.8498859405518	2752.6614933013916	0.16842105263157894	123.38614004231704	250.83012435399309	508.7960173631584	0.0	10.74	18.819999999999997	31.68
SB082916TAWCSCB43CD26BR1TR1I219	CB4.3C	2016-08-29	26	18.40437334	DNR	KM	32306.0	27.0	0.8796296296296297	lower	10	2016-08-30 00:00:00	23.75	0.351	0.3813	0.101	0.61	0.0234	0.2729	0.056	0.0007	0.0006000000000000001	0.262	0.0725	0.32999999999999996	7.4	21.7425	27.15	0.6914307458143074	0.35975143372722657	0.9330481798552553	-0.9330481798552553	187.66666666666666	7242.145833333334	23611.958333333336	46651.37197580644	1627.5	45239.51535087719	104519.93201754386	225868.16118421053	6437.083333333333	138780.20833333334	261271.75531914894	432461.96365248214	18.387815475463867	204.40026318074086	389.741569315303	804.8898017331999	50.809906005859375	709.8983192443848	1379.2950458526611	2749.846616744995	0.16227180527383367	102.93730073647977	250.0530615213021	506.8482262753505	0.0	10.14	11.91	31.68
SB082916TAWCSCB54D25BR2TR1I228	CB5.4	2016-08-29	25	17.86856471	ODU	KM	14304.0	32.0	0.859375	lower	10	2016-08-30 00:00:00	27.5	1.9758	0.3957	0.064	1.3884	0.008	0.1756	0.103	0.0153	0.0056	0.60609	0.0363	2.68	7.666249999999999	24.16625	27.50525	0.6914136225266362	0.359851817169131	0.9330094692338734	-0.9330094692338734	187.66666666666666	7242.145833333334	23611.958333333336	46651.37197580644	1627.5	45239.51535087719	104519.93201754386	225868.16118421053	6437.083333333333	138780.20833333334	261271.75531914894	432461.96365248214	18.387815475463867	204.40026318074086	389.741569315303	804.8898017331999	50.809906005859375	709.8983192443848	1379.2950458526611	2749.846616744995	0.16227180527383367	102.93730073647977	250.0530615213021	506.8482262753505	0.0	10.14	11.91	31.68
SB082916TAWCSCB71D20BR2TR1I238	CB7.1	2016-08-29	20	17.32672052;20.21	ODU	KM	179225.0	18.0	0.8611111111111112	lower	10	2016-08-30 00:00:00	15.5	1.368	0.3249	0.0469	4.6992	0.0092	0.1764	0.0781	0.0051	0.0038	0.44842	0.0267	3.83	7.762499999999999	24.675	27.247999999999998	0.6918987823439878	0.35700601110987384	0.9341020865148608	-0.9341020865148608	187.66666666666666	7242.145833333334	23611.958333333336	46651.37197580644	1627.5	45239.51535087719	104519.93201754386	225868.16118421053	6437.083333333333	138780.20833333334	261271.75531914894	432461.96365248214	18.387815475463867	204.40026318074086	389.741569315303	804.8898017331999	50.809906005859375	709.8983192443848	1379.2950458526611	2749.846616744995	0.16227180527383367	102.93730073647977	250.0530615213021	506.8482262753505	0.0	10.14	11.91	31.68
SB082916TAWCSCB53D25BR2TR1I226	CB5.3	2016-08-29	25	17.53387765	DNR	KM	8509.0	26.5	0.8679245283018867	lower	10	2016-08-29 00:00:00	23.0	2.275	0.502	0.0711	1.388	0.0217	0.2661	0.054	0.0524	0.0075	0.8	0.0303	2.6333333333333333	7.7	23.333333333333332	27.766666666666666	0.6887709284627093	0.37529368873866337	0.9269059538016396	-0.9269059538016396	201.57291666666666	7380.843750000001	29075.125000000004	47215.58030913978	1735.9375	45858.994517543855	111993.78618421053	232159.2028508772	7055.833333333333	140657.38031914897	260532.38031914894	433744.6719858155	16.618478710251892	199.39134323956637	381.1230980406901	802.4948382176119	49.35951614379883	713.5111427307129	1384.8498859405518	2752.6614933013916	0.16842105263157894	123.38614004231704	250.83012435399309	508.7960173631584	0.0	10.74	18.819999999999997	31.68
SB083016TAWCSCB41CD31BR1TR1I216	CB4.1C	2016-08-30	31	18.24202805	DNR	KM	14174.0	32.0	0.875	lower	10	2016-08-30 00:00:00	28.0	1.495	0.5327	0.1402	0.831	0.0284	0.3196	0.139	0.0007	0.0008500000000000001	0.353	0.1044	0.3325	7.3	20.919999999999998	27.1	0.6917998477929985	0.35758660248082147	0.9338799825064369	-0.9338799825064369	187.66666666666666	7242.145833333334	23611.958333333336	46651.37197580644	1627.5	45239.51535087719	104519.93201754386	225868.16118421053	6437.083333333333	138780.20833333334	261271.75531914894	432461.96365248214	18.387815475463867	204.40026318074086	389.741569315303	804.8898017331999	50.809906005859375	709.8983192443848	1379.2950458526611	2749.846616744995	0.16227180527383367	102.93730073647977	250.0530615213021	506.8482262753505	0.0	10.14	11.91	31.68
SB083116TAWCSCB22D11BR2TR2I622	CB2.2	2016-08-31	11	TBD	DNR	e_13	144255.0	12.5	0.8400000000000001	lower	10	2016-08-31 00:00:00	10.5	2.221	0.728	0.0959	2.563	0.0155	0.316	0.013	0.1895	0.0715	1.08	0.0518	4.300000000000001	7.2	8.285	27.8	0.6942142313546423	0.343379023648716	0.9391969155177494	-0.9391969155177494	174.86458333333334	5489.458333333334	20990.781250000004	46131.91364247312	1545.8333333333333	43601.875	96753.89035087719	220373.36951754388	5896.875	135336.875	261588.83865248229	431661.54698581557	19.15792519058179	210.3851860875354	398.85688555719315	807.8815439838153	48.843055725097656	758.7413749694824	1378.4501628875732	2736.632242202759	0.16227180527383367	84.1643873565684	249.27599868861117	503.73463601165884	0.0	5.220000000000001	11.879999999999999	29.61
SB083116TAWCSCB22D11BR2TR1I210	CB2.2	2016-08-31	11	16.48238936	DNR	KM	50650.0	12.5	0.8400000000000001	lower	10	2016-08-31 00:00:00	10.5	2.221	0.728	0.0959	2.563	0.0155	0.316	0.013	0.1895	0.0715	1.08	0.0518	4.300000000000001	7.2	8.285	27.8	0.6942142313546423	0.343379023648716	0.9391969155177494	-0.9391969155177494	174.86458333333334	5489.458333333334	20990.781250000004	46131.91364247312	1545.8333333333333	43601.875	96753.89035087719	220373.36951754388	5896.875	135336.875	261588.83865248229	431661.54698581557	19.15792519058179	210.3851860875354	398.85688555719315	807.8815439838153	48.843055725097656	758.7413749694824	1378.4501628875732	2736.632242202759	0.16227180527383367	84.1643873565684	249.27599868861117	503.73463601165884	0.0	5.220000000000001	11.879999999999999	29.61
SB041117TAWCSCB61D11BR1TR1I302	CB6.1	2017-04-11	1		ODU	e_15_2	64615.0	12.0	0.125	upper	18	2017-04-11 00:00:00	1.5	0.332	0.3299	0.016	5.4468	0.006	0.21534999999999999	0.0038	0.0002	0.0001	0.86906	0.0009	10.415	8.34	17.675	12.536999999999999	1.3053253424657534	0.3406605474009048	-0.9401863599545124	0.9401863599545124	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB61D11BR1TR1I311	CB6.1	2017-04-11	11		ODU	e_15_2	74983.0	12.0	0.8333333333333334	lower	18	2017-04-11 00:00:00	10.0	0.332	0.2632	0.0159	5.1264	0.0054	0.17295	0.0038	0.0002	0.0001	0.5647800000000001	0.0009	8.756666666666666	8.106666666666667	21.866666666666664	11.486333333333334	1.3053253424657534	0.3406605474009048	-0.9401863599545125	0.9401863599545125	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB62D9BR1TR1I303	CB6.2	2017-04-11	1		ODU	e_15_1	38722.0	10.0	0.15000000000000002	upper	18	2017-04-11 00:00:00	1.5	0.332	0.281	0.0149	4.806	0.004999999999999999	0.19005	0.0038	0.0002	0.0001	0.70749	0.0009	10.16	8.31	18.42	12.581	1.3055802891933028	0.34216617309395764	-0.9396394574464377	0.9396394574464377	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB62D9BR1TR1I312	CB6.2	2017-04-11	9		ODU	e_15_1	147316.0	10.0	0.8500000000000001	lower	18	2017-04-11 00:00:00	8.5	0.332	0.281	0.0183	7.2624	0.0053	0.17855	0.0038	0.0002	0.0001	0.71225	0.0009	9.045	8.184999999999999	20.7	11.315999999999999	1.3055802891933028	0.34216617309395764	-0.9396394574464377	0.9396394574464377	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB63D10BR1TR1I304	CB6.3	2017-04-11	1		ODU	e_15_1	103968.0	11.0	0.13636363636363635	upper	18	2017-04-11 00:00:00	1.5	0.332	0.2747	0.0184	3.204	0.00745	0.1963	0.0038	0.0002	0.0001	0.56419	0.0009	9.74	8.24	20.275	13.033999999999999	1.305652587519026	0.3425929819451473	-0.9394839268033978	0.9394839268033978	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB72D20BR1TR1I316	CB7.2	2017-04-11	20		ODU	e_15_1	174828.0	22.0	0.8636363636363636	lower	18	2017-04-10 00:00:00	19.0	0.93984	0.2691	0.0267	3.8448	0.0049	0.17	0.0038	0.0005	-0.0001	0.63039	0.0029	8.463333333333333	8.066666666666666	23.873333333333335	11.657666666666666	1.3028405631659057	0.3259411288440381	-0.9453900679232219	0.9453900679232219	1781.4583333333333	37392.47916666667	54054.663496376816	72089.4776400253	20142.708333333332	285957.1875	434848.2661845259	646080.6514795785	143833.33333333334	1796306.25	2435173.8712374587	4111946.0343580255	19.07662634243354	198.24794536694628	339.05894224278916	605.9556973750653	51.5213508605957	516.7689609527588	1060.8288650512695	1917.8569593429565	4.683848797250859	32.391819801664006	48.90752052098305	212.85196690898655	0.0	10.149999999999999	15.66	20.25
SB041117TAWCSCB63D10BR2TR1I313	CB6.3	2017-04-11	10		ODU	e_15_1	338989.0	11.0	0.8636363636363636	lower	18	2017-04-11 00:00:00	9.5	0.332	0.2917	0.0198	6.6216	0.0049	0.18125	0.0038	0.0002	0.0001	0.75337	0.0009	9.2	8.205	20.62	11.739	1.305652587519026	0.3425929819451473	-0.9394839268033978	0.9394839268033978	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB73D12BR1TR1I308	CB7.3	2017-04-11	1		ODU	e_15_1	102692.0	13.0	0.11538461538461539	upper	18	2017-04-10 00:00:00	1.5	0.332	0.2132	0.0143	2.136	0.004999999999999999	0.15845	0.0038	0.0002	0.0001	0.35372	0.0009	9.405000000000001	8.094999999999999	23.645	12.099	1.302572298325723	0.32434715707161843	-0.9459381172674874	0.9459381172674874	1781.4583333333333	37392.47916666667	54054.663496376816	72089.4776400253	20142.708333333332	285957.1875	434848.2661845259	646080.6514795785	143833.33333333334	1796306.25	2435173.8712374587	4111946.0343580255	19.07662634243354	198.24794536694628	339.05894224278916	605.9556973750653	51.5213508605957	516.7689609527588	1060.8288650512695	1917.8569593429565	4.683848797250859	32.391819801664006	48.90752052098305	212.85196690898655	0.0	10.149999999999999	15.66	20.25
SB041117TAWCSCB71D20BR2TR1I315	CB7.1	2017-04-11	20		ODU	e_15_1	76769.0	17.0	0.8529411764705883	lower	18	2017-04-10 00:00:00	14.5	0.40584000000000003	0.3208	0.022	5.874	0.005900000000000001	0.19755	0.0038	0.0002	0.0001	0.77268	0.0009	8.6375	8.03	20.815	11.6195	1.3030365296803652	0.32710493451952666	-0.944988022047357	0.944988022047357	1781.4583333333333	37392.47916666667	54054.663496376816	72089.4776400253	20142.708333333332	285957.1875	434848.2661845259	646080.6514795785	143833.33333333334	1796306.25	2435173.8712374587	4111946.0343580255	19.07662634243354	198.24794536694628	339.05894224278916	605.9556973750653	51.5213508605957	516.7689609527588	1060.8288650512695	1917.8569593429565	4.683848797250859	32.391819801664006	48.90752052098305	212.85196690898655	0.0	10.149999999999999	15.66	20.25
SB041117TAWCSCB73D12BR1TR1I317	CB7.3	2017-04-11	12		ODU	e_15_1	157877.0	13.0	0.8461538461538461	lower	18	2017-04-10 00:00:00	11.0	0.35244000000000003	0.2214	0.0179	2.5632	0.0061	0.14245	0.0038	0.0002	0.0001	0.4798	0.0013	9.006666666666668	8.076666666666666	25.439999999999998	11.878	1.302572298325723	0.32434715707161843	-0.9459381172674876	0.9459381172674876	1781.4583333333333	37392.47916666667	54054.663496376816	72089.4776400253	20142.708333333332	285957.1875	434848.2661845259	646080.6514795785	143833.33333333334	1796306.25	2435173.8712374587	4111946.0343580255	19.07662634243354	198.24794536694628	339.05894224278916	605.9556973750653	51.5213508605957	516.7689609527588	1060.8288650512695	1917.8569593429565	4.683848797250859	32.391819801664006	48.90752052098305	212.85196690898655	0.0	10.149999999999999	15.66	20.25
SB041117TAWCSCB72D20BR1TR1I307	CB7.2	2017-04-11	1		ODU	e_15_1	65766.0	22.0	0.06818181818181818	upper	18	2017-04-10 00:00:00	1.5	0.332	0.2973	0.0136	2.67	0.0043	0.22615000000000002	0.0038	0.0003	0.0	0.48662	0.0009	9.75	8.145	20.759999999999998	12.5725	1.3028405631659057	0.3259411288440381	-0.9453900679232219	0.9453900679232219	1781.4583333333333	37392.47916666667	54054.663496376816	72089.4776400253	20142.708333333332	285957.1875	434848.2661845259	646080.6514795785	143833.33333333334	1796306.25	2435173.8712374587	4111946.0343580255	19.07662634243354	198.24794536694628	339.05894224278916	605.9556973750653	51.5213508605957	516.7689609527588	1060.8288650512695	1917.8569593429565	4.683848797250859	32.391819801664006	48.90752052098305	212.85196690898655	0.0	10.149999999999999	15.66	20.25
SB041117TAWCSCB71D20BR1TR1I306	CB7.1	2017-04-11	1		ODU	e_15_1	203390.0	17.0	0.08823529411764705	upper	18	2017-04-10 00:00:00	1.5	0.38448000000000004	0.2948	0.0157	3.204	0.0048000000000000004	0.19974999999999998	0.0038	0.0002	0.0001	0.6856800000000001	0.0009	9.81	8.15	19.485	12.51	1.3030365296803652	0.32710493451952666	-0.944988022047357	0.944988022047357	1781.4583333333333	37392.47916666667	54054.663496376816	72089.4776400253	20142.708333333332	285957.1875	434848.2661845259	646080.6514795785	143833.33333333334	1796306.25	2435173.8712374587	4111946.0343580255	19.07662634243354	198.24794536694628	339.05894224278916	605.9556973750653	51.5213508605957	516.7689609527588	1060.8288650512695	1917.8569593429565	4.683848797250859	32.391819801664006	48.90752052098305	212.85196690898655	0.0	10.149999999999999	15.66	20.25
SB041117TAWCSCB31D13BR1TR1I289	CB3.1	2017-04-11	13		DNR	e_15_1	176211.0	14.0	0.8571428571428571	lower	18	2017-04-13 00:00:00	12.0	12.389	1.518	0.1507	1.068	0.0031	0.28	0.229	0.0133	0.4777	4.78	0.019	7.266666666666667	7.366666666666667	8.886666666666665	9.533333333333333	1.310584094368341	0.3715343206892217	-0.9284192202609759	0.9284192202609759	1281.875	39052.0625	56721.17708333333	74069.206806692	13158.333333333334	301787.5	461620.7401669496	669194.1998666753	77010.41666666667	1847368.75	2582556.5705128205	4218727.2843580255	28.406337642099647	244.004403200535	388.26353187988025	658.5133509463305	51.494834899902344	547.5335063934326	1122.9279155731201	2013.0483856201172	4.295532646048111	40.56863991601374	60.35199456593507	208.13536918742366	0.0	9.129999999999999	12.879999999999999	20.009999999999998
SB041117TAWCSCB54D25BR1TR1I300	CB5.4	2017-04-11	1		ODU	e_15_1	91730.0	32.0	0.046875	upper	18	2017-04-11 00:00:00	1.5	0.332	0.3648	0.018	10.68	0.0057	0.21	0.0038	0.0004	-0.0001	1.13842	0.0009	10.870000000000001	8.434999999999999	15.68	11.8045	1.3050228310502283	0.33887288772348917	-0.9408321667364182	0.9408321667364182	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB53D5BR1TR1I284	CB5.3	2017-04-11	1		DNR	e_15_1	66940.0	27.0	0.043209876543209874	upper	18	2017-04-11 00:00:00	1.1666666666666667	1.121	0.484	0.0156	11.214	0.0046	0.2657	0.013	0.0021	0.0192	1.37	0.0017	10.933333333333332	8.166666666666666	14.729999999999999	11.866666666666667	1.3052530441400305	0.34023341965917514	-0.9403410126900896	0.9403410126900896	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB51D33BR1TR1I296	CB5.1	2017-04-11	33		DNR	e_15_1	169525.0	35.0	0.8800000000000001	lower	18	2017-04-11 00:00:00	30.8	2.499	0.378	0.0263	6.622	0.0068	0.1514	0.045	0.0008	0.0228	0.849	0.0023	7.5200000000000005	7.7	23.772	9.6	1.3055327245053272	0.3418853392849123	-0.9397416744946667	0.9397416744946667	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB44D31BR1TR1I295	CB4.4	2017-04-11	31		DNR	e_15_1	127076.0	32.5	0.8615384615384616	lower	18	2017-04-11 00:00:00	28.0	2.6325000000000003	0.422	0.0313	7.422499999999999	0.009000000000000001	0.16620000000000001	0.07300000000000001	0.0027	0.0181	0.876	0.0026	7.4	7.675	23.115	9.375	1.3056221461187214	0.3424132815667718	-0.9395494370211046	0.9395494370211046	1549.375	38156.739583333336	55111.690670289856	72865.02972335865	17342.708333333332	293335.9375	446139.12669177225	656975.547312912	114270.83333333333	1848912.4999999998	2499279.487179488	4175977.2843580255	23.659500122070312	212.05828988136213	353.2428955280065	620.9540173009684	51.61876678466797	528.7185001373291	1071.6766815185547	1940.3170347213743	5.298969072164948	36.27543661305083	53.609115413716935	212.67934507206058	0.0	10.07	15.66	20.009999999999998
SB041117TAWCSCB43CD27BR1TR1I294	CB4.3C	2017-04-11	27		DNR	e_15_1	157280.0	27.0	0.8796296296296297	lower	18	2017-04-12 00:00:00	23.75	4.144	0.645	0.0447	9.612	0.0106	0.26	0.076	0.0018	0.0222	1.43	0.0024	7.025	7.574999999999999	20.2725	8.325000000000001	1.3078881278538812	0.3557550383612385	-0.9345792383102642	0.9345792383102642	1389.7916666666667	38759.8125	56026.37817028985	73482.18597335866	15053.125	298915.93749999994	454974.9600251056	664365.6514795785	92354.16666666667	1864379.1666666665	2546619.0705128205	4201348.1176913595	25.932911199011226	227.23547381496607	369.49670997398215	638.3926960822952	45.38248062133789	543.5541286468506	1090.7687149047852	1976.4103879928587	3.50140056022409	38.24055957075126	56.583488946913995	210.52165472319373	0.0	9.989999999999998	15.66	20.009999999999998
SB041117TAWCSCB42CD26BR1TR1I293	CB4.2C	2017-04-11	26		DNR	e_15_1	61523.0	27.5	0.8636363636363636	lower	18	2017-04-12 00:00:00	23.75	2.948	0.534	0.0251	8.117	0.0063	0.2546	0.09	0.0021	0.0233	0.81	0.0027	6.85	7.574999999999999	19.729999999999997	8.025	1.3080688736681887	0.35681617245939434	-0.9341746191539502	0.9341746191539502	1389.7916666666667	38759.8125	56026.37817028985	73482.18597335866	15053.125	298915.93749999994	454974.9600251056	664365.6514795785	92354.16666666667	1864379.1666666665	2546619.0705128205	4201348.1176913595	25.932911199011226	227.23547381496607	369.49670997398215	638.3926960822952	45.38248062133789	543.5541286468506	1090.7687149047852	1976.4103879928587	3.50140056022409	38.24055957075126	56.583488946913995	210.52165472319373	0.0	9.989999999999998	15.66	20.009999999999998
SB041117TAWCSCB33CD24BR1TR1I291	CB3.3C	2017-04-11	24		DNR	e_15_1	94033.0	24.5	0.8571428571428572	lower	18	2017-04-12 00:00:00	21.0	9.4695	0.8305	0.055349999999999996	6.23	0.00745	0.26615	0.13333333333333333	0.0055000000000000005	0.08985	2.0	0.005600000000000001	6.3	7.3	16.88333333333333	7.533333333333334	1.3084893455098934	0.35928292262317324	-0.9332286866097457	0.9332286866097457	1389.7916666666667	38759.8125	56026.37817028985	73482.18597335866	15053.125	298915.93749999994	454974.9600251056	664365.6514795785	92354.16666666667	1864379.1666666665	2546619.0705128205	4201348.1176913595	25.932911199011226	227.23547381496607	369.49670997398215	638.3926960822952	45.38248062133789	543.5541286468506	1090.7687149047852	1976.4103879928587	3.50140056022409	38.24055957075126	56.583488946913995	210.52165472319373	0.0	9.989999999999998	15.66	20.009999999999998
