"PHEO"	"TN"	"TP"	"CHLA"	"DOP"	"DON"	"NH4F"	"NO2F"	"NO3F"	"PC"	"PO4F"	"DO"	"PH"	"SALINITY"	"WTEMP"	"Latitude"	"HABITAT"
"SB041117TAWCSCB72D20BR1TR1I307"	-1.59738588018459	-1.15320296639517	-1.88152540194659	-0.0826388949207258	-1.23773075285155	-0.166997657114995	-1.37910927176345	-1.2874412064342	-0.365175383737399	-0.545787018005978	-1.5545303089306	1.54315409162834	1.09566015393581	0.33739002660964	-1.84675808895997	-0.991773864210612	"3"
"SB041117TAWCSCB71D20BR1TR1I306"	-1.409620144049	-1.17742523979668	-1.61869229384784	0.128919707952104	-1.03618897638457	-0.585671216359627	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.0898334557212641	-1.5545303089306	1.56259178870655	1.10872987738082	0.122533674893842	-1.85445574535128	-0.610590400341629	"3"
"SB041117TAWCSCB31D13BR1TR1I289"	2.44693226649694	2.54075808913599	2.01742599549404	-1.15172584657166	-1.84119151135773	0.554622523646341	1.45475711694626	0.884483588249569	3.40168423564118	2.73499752642652	0.408427979562245	0.738649407002274	-0.938860129003313	-1.54858359746573	-2.1766480437949	1.58463834145731	"1"
"SB041117TAWCSCB54D25BR1TR1I300"	-1.59738588018459	-0.584680088262472	-1.37228081876456	1.51631945116659	-0.722655991966483	-0.416955051735927	-1.37910927176345	-1.09858256501801	0.384495376480475	0.924500277473255	-1.5545303089306	1.905991103755	1.85370411374611	-0.503113779651108	-1.93868637441508	-0.447045831042199	"3"
"SB041117TAWCSCB53D5BR1TR1I284"	-0.105169514139518	0.145653614821892	-1.63030032356179	1.57219145573326	-1.11408710763021	0.377372248280356	-0.714000867488407	-0.0907851873106211	-0.213775541384314	1.20099507228054	-1.1976797676572	1.92650867289311	1.1522956221975	-0.655328523890326	-1.93146059120599	-0.292879106678167	"3"
"SB041117TAWCSCB51D33BR1TR1I296"	0.801462390496433	-0.48942384778515	-0.707885245597887	0.967522386292657	-0.402396826091784	-1.51854311574305	0.104303052777959	-0.661003203441417	-0.185388070943111	0.456061929948082	-1.01911707743165	0.820719683554732	-0.0675452326696403	0.85424371405016	-2.17038468830821	0.279870319652986	"3"
"SB041117TAWCSCB44D31BR1TR1I295"	0.85833405586351	-0.200704490782938	-0.412088251840738	1.09878830003406	0.102863806913433	-1.20489165116367	0.469814719394304	0.0506192840560826	-0.222449490685793	0.507910429175797	-0.944984196485631	0.781844289398305	-0.132893849894667	0.740440821041311	-2.19134858377677	0.414258061649525	"3"
"SB041117TAWCSCB43CD27BR1TR1I294"	1.34425267232141	0.826660147446571	0.176155065099312	1.3955729344902	0.395857264259752	0.304073194725784	0.501536839852016	-0.178936797992303	-0.190119316016645	1.26298151366629	-0.993496137610235	0.660358682659469	-0.39428831879477	0.254950262866217	-2.28260643704175	0.611178787587511	"3"
"SB041117TAWCSCB42CD26BR1TR1I293"	0.981214093691155	0.385429322703261	-0.78822224417898	1.20156827949272	-0.540801703145127	0.233149439529847	0.636964510162704	-0.0907851873106211	-0.181445366715166	0.377323143600171	-0.921962101100769	0.603665399514679	-0.39428831879477	0.163628549283875	-2.30669143947731	0.738922137208298	"3"
"SB041117TAWCSCB33CD24BR1TR1I291"	2.18522805585501	1.37944149654249	0.518016613688457	0.897270769072831	-0.237371943520445	0.383092546714411	0.966310618539312	0.43587044198951	0.343328566024303	1.72325711950509	-0.457643249207421	0.425486509631054	-1.11312310827005	-0.307921274959752	-2.34425281779427	1.2292334378816	"1"
"SB041117TAWCSCB33CD5BR1TR1I286"	-0.123022484059248	2.20127442764473	-0.273441028628181	-0.34209117795124	-0.889953576130064	0.444144010810232	0.714936851907875	0.610561203304714	5.80357965130522	0.268969501655971	0.121227294402409	1.65654065791792	-0.0675452326696403	-2.3182797224857	-1.97353091712751	1.2292334378816	"1"
"SB041117TAWCSCB32D10BR2TR1I290"	2.33895612657439	2.17744072863386	1.48701661411226	0.976696854980375	-0.889953576130064	0.393871478210453	1.36030510051324	0.902551695174368	2.412065474427	2.27777550150508	0.186122889788486	0.652259642210213	-0.764597149736579	-1.28472141440235	-2.22812431471561	1.46435241112747	"1"
"SB041117TAWCSCB22D11BR2TR1I288"	1.03439375272792	2.53379725482788	1.58760587294695	-0.34209117795124	-0.32429939838547	-0.154336388984549	0.0880026408522344	0.396017951513225	6.68359123498252	2.45378711983282	0.08084507562093	2.01289843768517	-0.0675452326696403	-2.64409240382657	-1.91583493779667	1.72373603247971	"1"
"SB041117TAWCSCB54D25BR2TR1I310"	0.778183468191388	-0.852173886706367	0.101878451822745	0.0335337426338019	-0.629386511967654	-1.08164169695575	-1.04986325079599	-1.56111184438181	-0.36438684289181	0.809963385498312	-1.5545303089306	0.849066325127127	0.618615248193126	0.891696006532824	-2.09248361507051	-0.447045831042199	"3"
"SB050817TAWCSCB71D20BR2TR1I349"	-0.0505395028043445	-1.00961616248362	-1.21163625283802	0.402642113798014	-0.771205102236739	-0.58145515600043	-0.615681227852045	-0.839674365303407	-0.355712893590331	-0.376788028141779	-1.5545303089306	0.637141433371603	0.664359280250646	0.118345528032353	-1.07482133907889	-0.610590400341629	"3"
"SB050817TAWCSCB61D11BR1TR1I336"	-0.835736545751782	-0.891961190594882	-1.48547808613441	1.02182416411771	-0.722655991966483	-0.532095928548076	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.598694483466477	-1.35125105765011	1.35525635320561	1.34398489939091	-0.228254626648744	-1.07682599570134	-0.743744584259966	"3"
"SB050817TAWCSCB61D11BR1TR1I345"	-1.03390671503608	-1.07976535253256	-1.43304075812372	0.532010062357934	-1.7254303995325	-0.548747833139155	-0.323436175993693	-0.416061121301456	-0.347433214711647	-0.405091843911878	-0.944984196485631	0.546432180339939	0.542375194763931	0.058700585910348	-1.09988709077921	-0.743744584259966	"3"
"SB050817TAWCSCB62D9BR1TR1I337"	-1.59738588018459	-0.955259938132781	-1.52868335624587	1.03938611530889	-0.855204844539261	-0.467105560772001	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.440173707312898	-1.49712474575418	1.37631385837367	1.26556655872088	-0.164944821576728	-1.07010964971252	-0.886262595408274	"3"
"SB050817TAWCSCB62D9BR1TR1I346"	-0.502935963609974	-0.694622384862848	-0.694891936517359	0.16692679391613	-0.787689009527754	-0.416955051735927	-0.945730072824731	-1.2874412064342	-0.352558730207975	0.486367492897446	-1.49712474575418	0.880652582879224	0.795056514700694	-0.0375867094500198	-1.13388306817067	-0.886262595408274	"3"
"SB050817TAWCSCB73D12BR1TR1I351"	-1.18521922998942	-1.50077590878949	-0.977957085408988	0.371794437080936	-0.34994790794436	-1.10220286075492	-1.37910927176345	-1.2874412064342	-0.365175383737399	-0.403873671383518	-0.968808289910319	0.825039171794335	0.742777620920675	1.11465336455662	-1.12349003798797	-1.40490367876387	"3"
"SB050817TAWCSCB72D20BR1TR1I341"	-1.59738588018459	-0.884284855128424	-1.25723626433078	1.05668134608981	-1.07471122798314	-0.610227858739197	-1.37910927176345	-1.09858256501801	-0.240110373086279	0.558820494103731	-1.04574933748604	1.28722441343186	1.17407849460585	0.100765897729789	-1.04230591676305	-0.991773864210612	"3"
"SB050817TAWCSCB72D20BR1TR1I350"	0.15127966673667	-1.52566213951746	-0.318255884947324	-0.531419036257924	-0.691015525671444	-1.78157956651104	0.0123573802858033	-1.2874412064342	-0.35650143443592	-0.255568813772053	-0.142830689838072	0.529154227381527	0.585940939580615	1.40245517832134	-1.14793008265752	-0.991773864210612	"2"
"SB050817TAWCSCB73D12BR1TR1I342"	-1.48248861739416	-1.47282143525445	-1.35252569965672	0.239360381153959	-1.11408710763021	-1.00347905194954	-1.37910927176345	-1.56111184438181	-0.36438684289181	-0.197115257120976	-0.968808289910319	1.09608705882943	0.847335408480718	0.775888387408893	-1.07490852506911	-1.40490367876387	"3"
"SB050817TAWCSCB71D20BR1TR1I340"	-0.879590540864147	-0.795892012073666	-1.29467575910439	1.1863258200297	-0.599360917647958	-0.323500134065189	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.394912675981924	-1.5545303089306	1.20461420084945	1.06952070704581	-0.0242992785585459	-0.978238926431179	-0.610590400341629	"3"
"SB050817TAWCSCB63D10BR1TR1I338"	-0.425727693394035	-0.828818450741436	-0.939638556973408	1.20153997863965	-0.37597662698982	-0.496567703304536	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.642731964176782	-1.35125105765011	1.37955347455338	1.37012434628092	0.00480279501832551	-0.988198903550749	-0.991773864210612	"3"
"SB050817TAWCSCB54D25BR1TR1I343"	-0.247137838644891	-0.181849161542581	-0.909643573477159	-0.464796757507651	-0.512236207918804	0.0167413099461813	0.685351014400713	-0.211900305542525	-0.327325423149128	-0.410065777364031	-0.857182641617046	-0.00133292204472122	-0.106754403004655	0.206498417899597	-1.23555033182061	-0.447045831042199	"2"
"SB050817TAWCSCB63D10BR2TR1I347"	0.313335034427664	-0.579516743049798	-0.576630690326734	0.719611050702952	-0.45645930777947	-0.58145515600043	-0.914373193311895	-1.2874412064342	-0.358078516127098	0.778368855345911	-1.35125105765011	0.801281986476518	0.847335408480714	0.239347826020523	-1.12011311114054	-0.991773864210612	"3"
"SB050817TAWCSCB53D25BR2TR1I333"	0.0112979742815826	0.254945632102249	-1.09049112271786	-0.301750285113659	0.0828044822204835	0.512082227282901	0.854503798003882	0.50694275221442	-0.205890132928424	-0.712853041769623	-0.836868606755793	0.0529306489652921	-0.328939701569744	0.125465953331498	-1.24527262482924	-0.292879106678167	"2"
"SB050817TAWCSCB22D11BR1TR1I322"	1.20453908438053	2.30659261583266	0.886704333269904	-0.00770688372228816	-0.37597662698982	1.38677861200754	0.196168712180217	0.490128753759133	5.50866537505494	1.43060961020679	0.236549427664594	1.65654065791792	-0.328939701569744	-2.64409240382657	-1.57623885860343	1.72373603247971	"1"
"SB050817TAWCSCB31D13BR1TR1I323"	2.2215518330658	1.90394043630162	1.25636427878971	0.554441043924831	-0.722655991966483	0.264853179154174	1.22197416828821	0.689974210577108	1.96890551920599	2.18504375465025	-0.29837781520675	-0.233235446908409	-1.37451757717015	-1.58871521955365	-1.49837247401622	1.58463834145731	"1"
"SB050817TAWCSCB32D10BR2TR1I324"	1.77423419958496	1.70704249697673	0.369136470356917	1.10704441306795	0.180868256864922	0.742618751479798	1.44649343220449	0.738005800243078	1.34674679203628	1.21156489396099	-0.434355410781396	-0.85956124165085	-1.63591204607026	-1.1529921751344	-1.62815160028975	1.46435241112747	"1"
"SB050817TAWCSCB33CD5BR1TR1I320"	0.847296446821964	1.81252760430864	-0.364444195734008	1.38273638298568	-1.03618897638457	0.450376359213402	-0.648377710567752	0.481497040017335	3.99545549236968	1.02334979958564	-1.14832687797933	1.69973554031395	1.67508455999771	-2.32311019069178	-1.24801284285467	1.2292334378816	"3"
"SB050817TAWCSCB33CD24BR1TR1I325"	1.18248758457639	1.20999701966058	-0.576630690326734	0.719611050702952	-0.337076812415096	0.771081021411758	1.44649343220449	0.50694275221442	0.448598768910432	0.211310240085511	-0.921962101100769	-1.25911390381413	-1.63591204607026	-0.481614768300787	-1.84335896716491	1.2292334378816	"1"
"SB050817TAWCSCB54D25BR1TR1I334"	-1.59738588018459	-0.453771324710758	-1.43304075812372	1.02182416411771	-2.31734142081051	-0.28311654805148	-1.17413979902052	0.0506192840560826	-0.10811106807539	0.183312005561741	-0.572579495257569	1.18355669568139	1.14793904771583	-0.508751830856312	-1.15781385661892	-0.447045831042199	"3"
"SB050817TAWCSCB43CD27BR1TR1I328"	-0.406895852158775	0.519061545700024	-1.03322120197445	-0.778659392294868	0.199835263021825	0.686135668042235	1.10376967939571	0.238402591832244	-0.135709997671005	-0.699549722748066	-0.878108520758986	-0.870359962249857	-1.37451757717015	-0.0670312759984081	-1.63628871113356	0.611178787587511	"1"
"SB050817TAWCSCB44D31BR1TR1I329"	-0.367782405364865	0.52407531751039	-1.14990992405579	-0.7581628030453	-0.484126786931236	0.56186225072045	1.02103157238885	0.292431212088665	-0.0245257384429582	-0.532344483494199	-0.921962101100769	-0.716478193713999	-1.11312310827005	0.0510503781169907	-1.60825092032683	0.414258061649525	"1"
"SB050817TAWCSCB51D33BR1TR1I330"	-0.312231881806474	0.469010010390484	-0.802025673590539	-0.231003839587049	-0.249529426756899	0.573894473416625	0.883042815151733	0.0903099662978657	-0.171982876568098	-0.050079377614545	-0.899686753831773	-0.410334464732134	-0.851728639369946	0.11667054037431	-1.45839175188512	0.279870319652986	"1"
"SB050817TAWCSCB53D5BR1TR1I318"	-0.598243319928107	0.43865751272042	-1.35252569965672	1.10704441306795	-0.45645930777947	-1.68694703275725	-0.074689923477874	0.317397487189204	1.18509591869054	0.55956198644986	-0.857182641617046	1.25698799575464	0.978032642930766	-0.655328523890326	-1.18709789162736	-0.292879106678167	"3"
"SB050817TAWCSCB42CD26BR1TR1I327"	-0.598243319928107	0.541515283814173	-1.06569241871203	-0.937854740738221	0.237159965912422	0.311863413616861	1.2570082020326	0.252466679547016	0.0330377432850376	-1.10502829257879	-0.81712963104784	-0.927053245394647	-1.37451757717015	-0.118745555793194	-1.65361284960816	0.738922137208298	"1"
"SB060517TAWCSCB71D20BR1TR1I383"	0.313335034427664	-0.814762333246585	-0.894858774005258	-0.231201797293036	-0.45645930777947	-0.426604150316987	-0.508066076562273	-0.589029677709724	-0.350981648516797	-0.192954837332762	-1.04574933748604	-0.237014999118062	0.154640065895444	0.415074352681326	-0.586154629758902	-0.610590400341629	"2"
"SB060517TAWCSCB54D25BR1TR1I368"	-1.59738588018459	0.0416198638732804	-0.781366237973299	1.5501719368693	-0.889953576130064	-0.110021700066933	-1.37910927176345	-1.2874412064342	-0.363598302046221	1.37828687060658	-1.07348164200219	1.50427869747191	2.21965637020625	-1.14307664003519	-0.0461097465955738	-0.447045831042199	"3"
"SB060517TAWCSCB54D25BR1TR1I377"	-0.0400164330416435	-1.38240386339743	-1.05751183445271	-0.401812525132724	-0.569838090372336	-1.33278013504835	-0.239815689098729	-0.839674365303407	-0.354924352744742	-0.892181512364423	-0.779245724008878	-0.333393580464205	-0.0316034931958788	0.513351916585231	-0.709340412961259	-0.447045831042199	"2"
"SB060517TAWCSCB71D20BR1TR1I374"	-1.59738588018459	-0.681002183762764	-3.31318966026779	0.623398980300215	-0.989182366939117	-0.26003417960529	-1.37910927176345	-1.09858256501801	-0.362021220355043	0.438983170763422	-1.5545303089306	0.956783563102227	1.64458853862603	-0.448226848932485	-0.191904853218306	-0.610590400341629	"3"
"SB060517TAWCSCB61D11BR1TR1I370"	-1.59738588018459	-0.306760740555341	-1.13270491347333	1.05668134608981	-0.442787057134445	-0.416955051735927	-1.37910927176345	-1.56111184438181	-0.363598302046221	0.968615917536039	-1.5545303089306	1.29532345388112	1.61844909173602	-0.680794271250584	-0.0834311482389002	-0.743744584259966	"3"
"SB060517TAWCSCB73D12BR1TR1I385"	-0.535389334609519	-2.35431462154066	-0.939638556973408	-0.34209117795124	-0.429220281891429	-2.29893579402669	-1.28418308530763	-1.09858256501801	-0.362809761200632	-0.861732309741282	-0.347826869215836	0.412528044912245	0.368112215497197	1.86559467543088	-0.842829174652734	-1.40490367876387	"3"
"SB060517TAWCSCB62D9BR1TR1I371"	-1.59738588018459	-0.275426847666469	-1.28523355705586	0.967452863405405	-1.19555475438109	-0.209041122844162	-1.37910927176345	-1.2874412064342	-0.365175383737399	0.829048472015258	-1.10241519965058	1.34067808039695	1.579239921401	-0.767156815787066	-0.116044339460655	-0.886262595408274	"3"
"SB060517TAWCSCB62D9BR1TR1I380"	-0.879590540864147	-0.855951410645799	-0.981840835235299	0.0626368851207712	-0.754873449347311	-0.58145515600043	-0.571110264731776	-0.700729233750955	-0.35650143443592	-0.0953407908999379	-1.35125105765011	-0.251593271926722	-0.263591084344717	0.327224612105308	-0.572932508464652	-0.886262595408274	"3"
"SB060517TAWCSCB63D10BR1TR1I372"	-1.59738588018459	-0.61893412427893	-1.27584664708643	0.890671027208613	-0.629386511967654	-0.416955051735927	-1.37910927176345	-1.56111184438181	-0.363598302046221	0.762061419752655	-1.5545303089306	1.29370364579126	1.37012434628092	-0.687947471512676	-0.124801581284798	-0.991773864210612	"3"
"SB060517TAWCSCB63D10BR1TR1I381"	0.0308940572660773	-0.891106905110271	-0.720988697900058	-0.0370961882138791	-0.754873449347311	-0.936413236711109	-0.132504090041856	-0.623872699870489	-0.356895704858715	-0.0805577109734281	-1.11736808906039	-0.267791352825234	-0.381218595349763	0.493060796720457	-0.55856026938055	-0.991773864210612	"2"
"SB060517TAWCSCB53D25BR2TR1I367"	-0.0503414937263291	0.212477800656965	-0.588659339796446	-1.15172584657166	0.989068062185236	0.868322380593477	0.469814719394304	0.0506192840560826	-0.230334899141683	-0.493258664158431	-0.572579495257569	-0.441110818439305	-0.590334170469845	0.444869842897151	-0.760561950813729	-0.292879106678167	"1"
"SB060517TAWCSCB61D11BR1TR1I379"	-0.732994232065503	-1.14646814153782	-1.50693713159043	-0.63916737472119	-0.979928612561801	-0.921480680179811	0.117125727323845	-0.416061121301456	-0.332056668222662	-1.19532071433021	-1.10241519965058	-0.364979838216302	-0.294087105716396	0.191076278192827	-0.623682246652949	-0.743744584259966	"2"
"SB060517TAWCSCB53D5BR1TR1I352"	-0.344185982062424	0.464704607182984	-0.993549945214196	1.53261109100526	-0.961564655885571	-0.154336388984549	-1.06509683304383	-0.743424539452428	0.0724647855644868	1.15770668004173	-1.07348164200219	1.26778671635365	1.76221604963107	-1.33668324154914	-0.181076423942108	-0.292879106678167	"3"
"SB060517TAWCSCB73D12BR1TR1I376"	-1.59738588018459	-0.624949411479502	-1.21163625283802	0.203715226406855	-0.961564655885571	-0.437896086549052	-1.37910927176345	-1.2874412064342	-0.365175383737399	0.687324957790559	-1.5545303089306	1.02805511905568	1.08259043049081	-0.0947700184414114	0.342801968475556	-1.40490367876387	"3"
"SB060517TAWCSCB31D13BR1TR1I357"	1.19187168405469	1.27341092278084	-0.00886449510031492	-0.7581628030453	0.161692271928976	0.600217143272944	1.54187098976029	1.02572483561745	0.245155230748474	0.454101198879107	-0.208138835159315	-1.44269215399726	-1.63591204607026	-1.45145627643641	-0.930234846058021	1.58463834145731	"1"
"SB060517TAWCSCB22D11BR2TR1I356"	1.61648391923089	1.72954026095798	0.4128363611345	0.0487533270561482	-0.787689009527754	0.291049860441895	1.14828464123926	0.67859555256013	2.53823200972124	1.10119237291114	-0.317773624970993	-0.578794506076652	-1.37451757717015	-2.08767488033914	-0.6193203520508	1.72373603247971	"1"
"SB060517TAWCSCB44D31BR1TR1I363"	0.726457790570049	0.740061755057031	-0.333495463371819	-0.52157189298707	0.617028322747618	0.90449546382624	1.21687521384481	0.385526321191366	-0.227180735759327	-0.0443964454493054	-0.389848131118134	-0.894657083597624	-1.11312310827005	0.0990925408889496	-0.94236873334235	0.414258061649525	"1"
"SB060517TAWCSCB44D5BR1TR1I353"	0.378973029599128	0.840686091890145	-0.187635207187595	1.90107661581322	-0.201397514849473	0.615676658293452	-1.24183648177005	0.127148431112115	-0.0749923525606531	1.62732035885948	-0.899686753831773	1.72133298151196	2.28500498743128	-1.43326053379971	-0.114934735296459	0.414258061649525	"3"
"SB060517TAWCSCB51D33BR1TR1I364"	0.203993897659039	0.329231896172476	-0.682007023972889	-0.734189997698837	0.525678300891387	0.590668711022208	1.03932035284406	0.252466679547016	-0.222449490685793	-0.9738296805754	-0.308014066922292	-0.740775315061766	-0.851728639369946	0.163628549283875	-0.905836130259676	0.279870319652986	"1"
"SB060517TAWCSCB43CD27BR1TR1I362"	-0.491021060043111	0.553459997385238	-0.830005511136689	-0.994906047742096	0.556667615805869	0.646387424364686	1.27653057941154	0.515134869960707	-0.153057896273962	-1.56014868219573	-0.434355410781396	-1.08093501393051	-1.17847172549507	0.0335369394989004	-0.978508512735963	0.611178787587511	"1"
"SB060517TAWCSCB42CD26BR1TR1I361"	0.493340628450759	0.851132008010615	-1.00929881289131	-0.734189997698837	0.344553176206605	1.1056354881871	1.31455624065923	0.50694275221442	-0.0718381891782972	-0.601191294508653	-0.725982691915427	-1.22671774201711	-1.37451757717015	-0.0811133755381709	-1.03198163740939	0.738922137208298	"1"
"SB060517TAWCSCB33CD24BR1TR1I359"	-0.598243319928107	1.02612730154258	-0.404042771412723	-1.79088255669933	0.412626858362801	1.06842179492031	1.68333405392846	0.390800183723301	-0.140046972321744	-1.40693735646727	0.0476426498948726	-1.44809151429676	-1.63591204607026	-0.360080736863309	-1.17025557595887	1.2292334378816	"1"
"SB060517TAWCSCB33CD5BR1TR1I354"	1.34425267232141	1.33186123680503	-0.253944175888343	2.14898910246775	-1.41718032772643	0.0195682309964238	0.318230792323561	0.498608978276074	1.09204809891104	1.49758681795204	-0.545442080347586	1.25698799575464	1.50082158073097	-1.97116343098591	-0.416034092961726	1.2292334378816	"3"
"SB060517TAWCSCB32D10BR2TR1I358"	-0.486585743383253	1.13114561780244	-0.396039772405033	-0.937854740738221	0.445687084080889	0.541309711246884	1.71492771154434	0.916504342827108	0.0835043574027325	-0.71731290060868	-0.288861607715882	-1.48588703639329	-1.5052148116202	-0.965258318172647	-1.10190425406225	1.46435241112747	"1"
"SB062617TAWCSCB44D31BR1TR1I363"	0.124647236862617	0.868403753736596	0.994468732030661	-1.79088255669933	1.08208997019748	1.10357864445646	1.36030510051324	-0.743424539452428	-0.261482262542448	-0.622045419192939	1.16320162058624	-1.47778799594403	-1.2438203427201	-0.0188983189163482	-0.658799132801432	0.414258061649525	"1"
"SB062617TAWCSCB43CD27BR1TR1I362"	-0.598243319928107	0.843129079275244	0.912826284058026	-1.41411648780055	0.646435999271436	1.01183113989854	1.45475711694626	-0.743424539452428	-0.365175383737399	-0.767232049440054	1.08621577458635	-1.49803559706717	-1.30916895994512	-0.136085520537757	-0.624276682190124	0.611178787587511	"1"
"SB062617TAWCSCB53D25BR1TR1I366"	-0.598243319928107	0.154327338577796	0.0980637745334889	-1.66232686901595	0.689629253655718	0.408400790800683	0.967390756390775	0.298791321325001	-0.332845209068251	-1.37653086576257	0.48467244661397	-1.33200526785743	-1.11312310827005	0.0393728166955408	-0.326663634765275	-0.292879106678167	"1"
"SB062617TAWCSCB31D13BR1TR1I357"	2.00263903704471	1.76764094271145	1.19808948050652	-0.20507097015638	-1.03618897638457	1.43380680517333	1.57566780067499	0.531112184584079	0.584227794351737	1.67640240259724	0.638060906764208	-0.63278810907169	-1.11312310827005	-1.80116456062798	0.340549788054354	1.58463834145731	"1"
"SB071017TAWCSCB73D12BR1TR1I419"	-0.752809319977163	-2.12391605736369	-0.643985799189204	-0.531419036257924	-0.691015525671444	-1.78157956651104	-1.0423793459011	-1.09858256501801	-0.966873739174059	-0.968220521150807	0.0983978572759159	0.557230900938947	0.568514641653943	1.86800157155869	-0.622691324345813	-1.40490367876387	"2"
"SB071017TAWCSCB73D12BR1TR1I410"	-1.59738588018459	-0.81641118048734	-1.09049112271786	0.850249795722289	-0.569838090372336	-0.614479722443828	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.475430866984321	-1.5545303089306	0.70409350108545	1.18714821805085	0.35010423198212	1.06044251266266	-1.40490367876387	"3"
"SB071017TAWCSCB72D20BR1TR1I409"	-1.59738588018459	-0.653761614720995	-1.3330100933457	0.648222160731644	-0.722655991966483	-0.311023364107672	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.79918881570891	-1.5545303089306	0.98917972489925	1.55310047451099	-0.335381724206535	1.61961379465512	-0.991773864210612	"3"
"SB071017TAWCSCB63D10BR1TR1I406"	-0.30795713937818	-0.255225474431795	-0.851325233088854	1.45755158853594	-0.569838090372336	-0.337591326487498	-1.37910927176345	-1.2874412064342	-0.365175383737399	0.973418228091746	-1.35125105765011	0.762406592320091	1.0695207070458	-0.297032190867405	1.3366941847416	-0.991773864210612	"3"
"SB071017TAWCSCB62D9BR1TR1I405"	-1.27617122692303	-0.315156601547077	-0.985734198204041	1.26043912438643	-0.691015525671444	-0.111489613937859	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.889872261686157	-1.5545303089306	0.893611047598033	1.25249683527587	-0.382572945947358	1.3467400613538	-0.886262595408274	"3"
"SB071017TAWCSCB61D11BR1TR1I404"	-1.59738588018459	-0.305472178432971	-0.851325233088854	1.2459979361636	-0.512236207918804	-0.231019163316501	-1.37910927176345	-1.56111184438181	-0.36438684289181	1.1029171240659	-1.39620164315529	1.09608705882943	1.50082158073097	-0.593047842684355	1.40446958782768	-0.743744584259966	"3"
"SB071017TAWCSCB71D20BR1TR1I417"	0.1857390398091	0.0177159708956522	0.139488462114262	-1.04006516927552	-0.998484630909619	-0.791750155639945	1.08020770838893	0.27946200611816	-0.326536882303539	-0.14668665406162	0.625742462627571	-0.817716199329695	-0.407358042239775	0.576059021434296	0.620536295872876	-0.610590400341629	"2"
"SB071017TAWCSCB71D20BR1TR1I408"	-1.59738588018459	-0.627209633503485	-1.17607165509181	0.890671027208613	-0.599360917647958	-0.225701129358201	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.693047265143043	-1.5545303089306	0.806141410746071	1.3047757290559	-0.297032190867405	1.57283515287705	-0.610590400341629	"3"
"SB071017TAWCSCB54D25BR2TR1I412"	-1.22476794551825	-0.404475464410931	0.154265779211752	-0.815015725645997	-1.15435471724273	-1.39215281321218	1.02594007857863	0.27946200611816	-0.335210831605018	-1.18599757922513	0.747242694303746	-0.931449867352814	-0.526852656594111	0.878468414878132	0.360896320666337	-0.447045831042199	"2"
"SB071017TAWCSCB54D25BR1TR1I402"	-1.59738588018459	0.118355743634835	-0.701374933287299	1.05668134608981	-0.108929529958186	0.148498174285237	-1.37910927176345	-1.2874412064342	-0.365175383737399	1.08646852033047	-1.5545303089306	1.15925957433362	1.72300687929606	-0.883452171302884	1.34576282035921	-0.447045831042199	"3"
"SB071017TAWCSCB44D31BR1TR1I397"	0.0694382553554195	0.784255246547969	0.502219595619235	-1.75163327264158	0.361823651224317	1.55043399221344	1.11507507309129	1.05184981604696	-0.306034820318225	-0.708405935640815	0.824891670276724	-1.18622253977083	-0.851728639369946	0.160690140353538	0.348597217795535	0.414258061649525	"1"
"SB071017TAWCSCB51D33BR1TR1I398"	-0.598243319928107	0.761018351924206	0.43722308066783	-1.41411648780055	0.865223107704085	1.61925907459552	1.12068275529726	0.732906920273857	-0.303669197781458	-1.18671518732918	0.773879185777384	-1.09713309482902	-0.851728639369946	0.34374609767035	0.372804977633919	0.279870319652986	"1"
"SB071017TAWCSCB31D13BR1TR1I391"	1.56175971485658	1.65465976623502	1.1786865640235	0.203850816983708	-0.0211059593335697	1.55404356726795	1.37366751132774	0.406289720595473	0.334260346300029	1.44774725539931	0.807364333300339	-0.643586829670698	-1.28738608753678	-1.91545452601724	0.570002469542548	1.58463834145731	"1"
"SB071017TAWCSCB32D10BR1TR1I392"	1.3469136330759	1.41949415219402	1.16080384576899	-0.231003839587049	0.199835263021825	1.55178802851366	1.68501835755469	-0.0516821558728412	-0.160943304729852	0.698144221185751	1.05683741167477	-1.32714584358788	-1.37451757717015	-1.39229162422463	0.19364054820125	1.46435241112747	"1"
"SB071017TAWCSCB33CD5BR1TR1I388"	1.47110371365236	1.06625886675982	0.45225663104508	2.06759961231935	0.717835622349638	1.04547922291462	-1.24183648177005	-0.743424539452428	-0.358867056972687	1.84632964779952	-0.645207599881061	0.857435333591358	1.1522956221975	-1.74827283752916	0.912632020556875	1.2292334378816	"3"
"SB071017TAWCSCB22D11BR2TR1I390"	1.92116726592573	2.31070104895985	1.5038563144872	0.128919707952104	-0.599360917647958	3.5989206789445	0.355499092980415	0.752975044022987	2.47987998714765	1.78666935690733	0.697196348337653	0.53347371562113	-0.764597149736579	-2.54899224348737	0.983252990434735	1.72373603247971	"1"
