"NMDS1"	"NMDS2"	"NMDS3"	"Microbial.Clusters"	"DayLength"	"LinearTime"	"Salinity"	"Phosphate"	"Seasonality"	"Habitat"	"Habitat.Clusters"	"CrossClusters"
"SB050817TAWCSCB54D25BR1TR1I334"	3.11872515295399	0.0938641926459604	-0.670750781713831	"M.3"	0.736695576325091	1.38180745814307	-0.508751830856312	-0.572579495257569	-0.67622453950078	"3"	"H.3"	"M.3+H.3"
"SB050817TAWCSCB43CD27BR1TR1I328"	3.95563258468127	1.01252041707144	0.220870802659466	"M.3"	0.748408905651464	1.38459094368341	-0.0670312759984081	-0.878108520758986	-0.663237596899918	"1"	"H.1"	"M.3+H.1"
"SB050817TAWCSCB44D31BR1TR1I329"	4.12795995860522	0.916438632963046	0.26711782890015	"M.3"	0.739067658072949	1.38236681887367	0.0510503781169907	-0.921962101100769	-0.673631202358209	"1"	"H.1"	"M.3+H.1"
"SB050817TAWCSCB51D33BR1TR1I330"	4.31574035924046	1.51317403524796	0.697490792782663	"M.3"	0.73865682813841	1.3822697869102	0.11667054037431	-0.899686753831773	-0.674081664373467	"1"	"H.1"	"M.3+H.1"
"SB050817TAWCSCB53D5BR1TR1I318"	2.62066160828013	-0.590037799990619	-0.686960702277306	"M.3"	0.737285412972181	1.38194634703196	-0.655328523890326	-0.857182641617046	-0.675581393925588	"3"	"H.3"	"M.3+H.3"
"SB050817TAWCSCB42CD26BR1TR1I327"	4.31658471603695	0.448025148934881	0.469982914492139	"M.3"	0.749122041661236	1.38476217656012	-0.118745555793194	-0.81712963104784	-0.662432009112861	"1"	"H.1"	"M.3+H.1"
"SB060517TAWCSCB71D20BR1TR1I383"	1.14649084976371	1.26856283341312	-2.18607411071914	"M.2"	0.970281264496135	1.46110159817352	0.415074352681326	-1.04574933748604	-0.241979891246735	"2"	"H.2"	"M.2+H.2"
"SB060517TAWCSCB54D25BR1TR1I368"	1.397409511347	-0.478689409524741	-2.75362875752408	"M.2"	0.967058112170775	1.45903538812785	-1.14307664003519	-1.07348164200219	-0.254555706446933	"3"	"H.3"	"M.2+H.3"
"SB060517TAWCSCB54D25BR1TR1I377"	1.439743037211	1.35291311652273	-2.24619388070192	"M.2"	0.967058112170775	1.45903538812785	0.513351916585231	-0.779245724008878	-0.254555706446933	"2"	"H.2"	"M.2+H.2"
"SB060517TAWCSCB71D20BR1TR1I374"	0.651736987641023	-0.0827265210433901	-3.29559488823416	"M.2"	0.970281264496135	1.46110159817352	-0.448226848932485	-1.5545303089306	-0.241979891246735	"3"	"H.3"	"M.2+H.3"
"SB060517TAWCSCB61D11BR1TR1I370"	0.612628280203433	-0.223848319888398	-3.17593162427483	"M.2"	0.966725600178203	1.45882800608828	-0.680794271250584	-1.5545303089306	-0.255815585842798	"3"	"H.3"	"M.2+H.3"
"SB060517TAWCSCB73D12BR1TR1I385"	0.62794973065246	1.42847805552219	-1.16571401847666	"M.2"	0.992618817531771	1.48065068493151	1.86559467543088	-0.347826869215836	-0.121276061454139	"2"	"H.2"	"M.2+H.2"
"SB060517TAWCSCB62D9BR1TR1I371"	0.924009631481843	-0.24295916331895	-2.92355474640837	"M.2"	0.966406810867296	1.4586301369863	-0.767156815787066	-1.10241519965058	-0.257017267725929	"3"	"H.3"	"M.2+H.3"
"SB060517TAWCSCB62D9BR1TR1I380"	1.21054361914191	0.570367851171399	-2.25438784165161	"M.2"	0.966406810867296	1.4586301369863	0.327224612105308	-1.35125105765011	-0.257017267725929	"2"	"H.2"	"M.2+H.2"
"SB060517TAWCSCB63D10BR1TR1I372"	0.558480133541145	-0.740951980019077	-3.48420234534307	"M.1"	0.966277645572876	1.4585502283105	-0.687947471512676	-1.5545303089306	-0.257502449825509	"3"	"H.3"	"M.1+H.3"
"SB060517TAWCSCB63D10BR1TR1I381"	1.21333638593201	0.557121731391308	-2.11468514965489	"M.2"	0.966277645572876	1.4585502283105	0.493060796720457	-1.11736808906039	-0.257502449825509	"2"	"H.2"	"M.2+H.2"
"SB060517TAWCSCB53D25BR2TR1I367"	1.30480883826402	0.576438706006486	-2.44078560220876	"M.2"	0.96652346478659	1.45870243531202	0.444869842897151	-0.572579495257569	-0.256578237613646	"1"	"H.1"	"M.2+H.1"
"SB060517TAWCSCB61D11BR1TR1I379"	1.41382635932095	0.993654515523548	-1.3878550802308	"M.2"	0.966725600178203	1.45882800608828	0.191076278192827	-1.10241519965058	-0.255815585842798	"2"	"H.2"	"M.2+H.2"
"SB060517TAWCSCB53D5BR1TR1I352"	0.469800748183394	-2.41178370542774	-2.53510311166291	"M.1"	0.96652346478659	1.45870243531202	-1.33668324154914	-1.07348164200219	-0.256578237613646	"3"	"H.3"	"M.1+H.3"
"SB060517TAWCSCB73D12BR1TR1I376"	0.114808147342095	0.267943737740896	-2.92002715415274	"M.2"	0.992618817531771	1.48065068493151	-0.0947700184414114	-1.5545303089306	-0.121276061454139	"3"	"H.3"	"M.2+H.3"
"SB060517TAWCSCB31D13BR1TR1I357"	1.88862499693154	-3.39089407466682	-0.7517801152396	"M.1"	0.974539203923209	1.46400875190259	-1.45145627643641	-0.208138835159315	-0.224217171547404	"1"	"H.1"	"M.1+H.1"
"SB060517TAWCSCB22D11BR2TR1I356"	0.667465924176433	-2.32551014306235	-2.49934388392083	"M.1"	0.974665027089636	1.46409817351598	-2.08767488033914	-0.317773624970993	-0.223669588832185	"1"	"H.1"	"M.1+H.1"
"SB060517TAWCSCB44D31BR1TR1I363"	2.33639447954696	0.92444355256198	-0.370381571895521	"M.3"	0.967170609969697	1.45910578386606	0.0990925408889496	-0.389848131118134	-0.254127942601447	"1"	"H.1"	"M.3+H.1"
"SB060517TAWCSCB44D5BR1TR1I353"	0.852270575010647	-2.72000590818855	-2.47705555577694	"M.1"	0.967170609969697	1.45910578386606	-1.43326053379971	-0.899686753831773	-0.254127942601447	"3"	"H.3"	"M.1+H.3"
"SB060517TAWCSCB51D33BR1TR1I364"	1.44638015237049	0.667610857229497	-1.13987428217132	"M.2"	0.96702463039395	1.45901445966514	0.163628549283875	-0.308014066922292	-0.254682869882219	"1"	"H.1"	"M.2+H.1"
"SB060517TAWCSCB43CD27BR1TR1I362"	1.46210853299788	0.236463329067907	-0.851121117020831	"M.2"	0.970595745291513	1.46130898021309	0.0335369394989004	-0.434355410781396	-0.240715390496769	"1"	"H.1"	"M.2+H.1"
"SB060517TAWCSCB42CD26BR1TR1I361"	1.42615370254127	-0.051214558511448	-0.790951726771046	"M.2"	0.970868490040018	1.4614897260274	-0.0811133755381709	-0.725982691915427	-0.239612969280495	"1"	"H.1"	"M.2+H.1"
"SB060517TAWCSCB33CD24BR1TR1I359"	2.61015310599429	0.337160914923053	-0.335091473687065	"M.3"	0.97148679919384	1.46190258751903	-0.360080736863309	0.0476426498948726	-0.23709365025683	"1"	"H.1"	"M.3+H.1"
"SB060517TAWCSCB33CD5BR1TR1I354"	0.889607632745093	-2.69426007290182	-2.41891930009429	"M.1"	0.97148679919384	1.46190258751903	-1.97116343098591	-0.545442080347586	-0.23709365025683	"3"	"H.3"	"M.1+H.3"
"SB060517TAWCSCB32D10BR2TR1I358"	2.9934745643741	0.176464710659381	-0.22475348230968	"M.3"	0.974431878051119	1.46393264840183	-0.965258318172647	-0.288861607715882	-0.224683143644044	"1"	"H.1"	"M.3+H.1"
"SB062617TAWCSCB44D31BR1TR1I363"	0.43510020379287	-1.0176907970606	3.25149537943096	"M.1"	0.996194698091746	1.51388888888889	-0.0188983189163482	1.16320162058624	0.0871557427476577	"1"	"H.1"	"M.1+H.1"
"SB062617TAWCSCB43CD27BR1TR1I362"	0.331175492255007	-2.12082264775198	2.83164546656882	"M.1"	0.994898813708598	1.51608257229833	-0.136085520537757	1.08621577458635	0.100877898873955	"1"	"H.1"	"M.1+H.1"
"SB062617TAWCSCB53D25BR1TR1I366"	0.346173952174792	0.399836525370502	-0.82699022823401	"M.2"	0.996404280519224	1.51350076103501	0.0393728166955408	0.48467244661397	0.0847260866732805	"1"	"H.1"	"M.2+H.1"
"SB062617TAWCSCB31D13BR1TR1I357"	0.0168069685826866	-4.0676151486873	-1.15721687404486	"M.1"	0.993038919014919	1.5187899543379	-1.80116456062798	0.638060906764208	0.117786694162293	"1"	"H.1"	"M.1+H.1"
"SB071017TAWCSCB73D12BR1TR1I419"	-0.304502699901833	2.27724054525335	-1.45588271452518	"M.2"	0.902131896254171	1.57100076103501	1.86800157155869	0.0983978572759159	0.43146035943161	"2"	"H.2"	"M.2+H.2"
"SB071017TAWCSCB73D12BR1TR1I410"	-1.30548708398516	1.13151638019277	-2.57369848435154	"M.2"	0.902131896254171	1.57100076103501	0.35010423198212	-1.5545303089306	0.43146035943161	"3"	"H.3"	"M.2+H.3"
"SB071017TAWCSCB72D20BR1TR1I409"	-1.38457549090603	-0.042725319159309	-3.21209202531679	"M.2"	0.922395015658794	1.56311453576865	-0.335381724206535	-1.5545303089306	0.386247893311813	"3"	"H.3"	"M.2+H.3"
"SB071017TAWCSCB63D10BR1TR1I406"	-1.3365592274262	-0.832664864323159	-3.12124000883271	"M.1"	0.929890858526314	1.55995053272451	-0.297032190867405	-1.35125105765011	0.367835549164561	"3"	"H.3"	"M.1+H.3"
"SB071017TAWCSCB62D9BR1TR1I405"	-1.26740254028978	-0.468483507823325	-2.88334080375645	"M.2"	0.929732472494834	1.56001902587519	-0.382572945947358	-1.5545303089306	0.368235698416981	"3"	"H.3"	"M.2+H.3"
"SB071017TAWCSCB61D11BR1TR1I404"	-1.79884299457083	-1.28412297416357	-3.6859963724888	"M.1"	0.929203275615421	1.56024733637747	-0.593047842684355	-1.39620164315529	0.369569036291694	"3"	"H.3"	"M.1+H.3"
"SB071017TAWCSCB71D20BR1TR1I417"	-0.666926272593327	0.978683204248519	-1.30531301948673	"M.2"	0.922929738569385	1.56289383561644	0.576059021434296	0.625742462627571	0.384968437231219	"2"	"H.2"	"M.2+H.2"
"SB071017TAWCSCB71D20BR1TR1I408"	-1.23661674770834	-0.0850913286825894	-3.02637832284314	"M.2"	0.922929738569385	1.56289383561644	-0.297032190867405	-1.5545303089306	0.384968437231219	"3"	"H.3"	"M.2+H.3"
"SB071017TAWCSCB54D25BR2TR1I412"	-0.530931964618893	1.76224010419912	-1.18053539143599	"M.2"	0.928743091563021	1.56044520547945	0.878468414878132	0.747242694303746	0.370723980710665	"2"	"H.2"	"M.2+H.2"
"SB071017TAWCSCB54D25BR1TR1I402"	-1.73965544423211	-1.98208595466185	-4.22102015450546	"M.1"	0.928743091563021	1.56044520547945	-0.883452171302884	-1.5545303089306	0.370723980710665	"3"	"H.3"	"M.1+H.3"
"SB071017TAWCSCB44D31BR1TR1I397"	-1.25608695112126	-0.193454065272309	0.0680649405500821	"M.2"	0.947072212581755	1.55201293759513	0.160690140353538	0.824891670276724	0.321020597712203	"1"	"H.1"	"M.2+H.1"
"SB071017TAWCSCB51D33BR1TR1I398"	-0.952396041617342	0.276769307597119	-0.274017216451465	"M.2"	0.947283074746813	1.55190829528158	0.34374609767035	0.773879185777384	0.320397840657866	"1"	"H.1"	"M.2+H.1"
"SB071017TAWCSCB31D13BR1TR1I391"	-0.151355801666982	-5.6772523491676	-1.55974463356889	"M.1"	0.936252871311963	1.55713470319635	-1.91545452601724	0.807364333300339	0.351326857726684	"1"	"H.1"	"M.1+H.1"
"SB071017TAWCSCB32D10BR1TR1I392"	-0.57184120079413	-2.12325761902972	0.271716940338752	"M.1"	0.936412369771648	1.55706240487062	-1.39229162422463	1.05683741167477	0.350901515725776	"1"	"H.1"	"M.1+H.1"
"SB071017TAWCSCB33CD5BR1TR1I388"	-1.27494370373056	-4.27898132063936	-1.96512813810006	"M.1"	0.940787597695464	1.55504375951294	-1.74827283752916	-0.645207599881061	0.338996601785914	"3"	"H.3"	"M.1+H.3"
"SB071017TAWCSCB22D11BR2TR1I390"	0.761379959647397	-6.80109283857024	-0.223710894781399	"M.1"	0.936093179651277	1.55720700152207	-2.54899224348737	0.697196348337653	0.351752127229335	"1"	"H.1"	"M.1+H.1"
"SB071017TAWCSCB42CD26BR1TR1I395"	-1.31158614874351	-2.39066331175757	1.4684745106368	"M.1"	0.941675886629506	1.55462519025875	-0.293355383162328	1.42866865599828	0.336521209644405	"1"	"H.1"	"M.1+H.1"
"SB071017TAWCSCB43CD27BR1TR1I396"	-1.43607355870913	-1.94178856784591	1.34749271975968	"M.1"	0.942045421905376	1.554450152207	-0.223740803899201	1.29464209570022	0.335485354474858	"1"	"H.1"	"M.1+H.1"
"SB071017TAWCSCB44D5BR1TR1I387"	-1.12355356250612	-2.15442049185647	-3.52070752780548	"M.1"	0.947072212581755	1.55201293759513	-1.24252934236542	-0.836868606755793	0.321020597712203	"3"	"H.3"	"M.1+H.3"
"SB071017TAWCSCB33CD24BR1TR1I393"	-0.227354290421806	-4.12598718107478	-1.57484981488592	"M.1"	0.940787597695464	1.55504375951294	-0.903607972410914	1.43484369384522	0.338996601785914	"1"	"H.1"	"M.1+H.1"
"SB080717TAWCSCB61D11BR1TR1I447"	-2.3583042453786	1.32320515505263	-0.401666636515435	"M.2"	0.654578155841306	1.63642313546423	0.516130146899215	0.600574387929281	0.755994337211196	"2"	"H.2"	"M.2+H.2"
"SB080717TAWCSCB53D5BR1TR1I420"	-2.74943082339692	-1.01190601828858	-1.76146009845114	"M.1"	0.678528571043365	1.63130898021309	-0.782149755054846	-0.630087974496164	0.734574011436458	"3"	"H.3"	"M.1+H.3"
"SB080717TAWCSCB54D25BR2TR1I437"	-2.3543732441662	0.450333962518833	-0.435891414202227	"M.2"	0.664024540423449	1.63442351598174	-0.599449048819558	-1.16436890436302	0.747710779456487	"3"	"H.3"	"M.2+H.3"
"SB080717TAWCSCB54D25BR2TR1I446"	-2.38251638349801	1.2941004324384	0.705203468164773	"M.2"	0.664024540423449	1.63442351598174	0.696426464710552	0.93673402324376	0.747710779456487	"2"	"H.2"	"M.2+H.2"
"SB080717TAWCSCB71D20BR1TR1I442"	-1.65653428505863	0.590880560859467	-1.4690093343109	"M.2"	0.66564975021255	1.63407724505327	-0.045056354447401	-1.23278254365727	0.74626430307363	"3"	"H.3"	"M.2+H.3"
"SB080717TAWCSCB71D20BR1TR1I451"	-1.70638561392602	2.01990644674984	0.67835171654721	"M.2"	0.66564975021255	1.63407724505327	0.5400810797534	0.547953448016255	0.74626430307363	"2"	"H.2"	"M.2+H.2"
"SB080717TAWCSCB62D9BR1TR1I439"	-2.19760198845801	0.515995905350102	-1.59555403895337	"M.2"	0.653321055452315	1.63668759512938	-0.207726911780119	-1.49712474575418	0.757080972223364	"3"	"H.3"	"M.2+H.3"
"SB080717TAWCSCB73D12BR1TR1I453"	0.509899730183821	3.20622880742687	0.441709973263623	"M.2"	0.651091840053466	1.63715563165906	1.56570454749776	0.297835459542639	0.758998956399673	"2"	"H.2"	"M.2+H.2"
"SB080717TAWCSCB63D10BR1TR1I440"	-3.69877760830243	-0.135605600837016	1.58274036989807	"M.1"	0.666781959138728	1.63383561643836	-0.0591567476867037	-0.968808289910319	0.745252855725572	"3"	"H.3"	"M.1+H.3"
"SB080717TAWCSCB72D20BR1TR1I443"	-1.58883560972236	2.1338890435641	-0.871993110668635	"M.2"	0.652623899469712	1.63683409436834	0.0606484394237597	-1.35125105765011	0.757682021590157	"3"	"H.3"	"M.2+H.3"
"SB080717TAWCSCB63D10BR1TR1I449"	-1.81650705915054	1.09389663096154	-0.923223621961405	"M.2"	0.666781959138728	1.63383561643836	0.617251853853619	0.488312406886054	0.745252855725572	"2"	"H.2"	"M.2+H.2"
"SB080717TAWCSCB72D20BR1TR1I452"	-1.49204125053038	1.76165185825523	-0.609597257970719	"M.2"	0.652623899469712	1.63683409436834	0.940884140138926	0.58121171648727	0.757682021590157	"2"	"H.2"	"M.2+H.2"
"SB080717TAWCSCB73D12BR1TR1I444"	-1.79966074365927	1.24997829263436	-1.49352331802928	"M.2"	0.651091840053466	1.63715563165906	0.579488703069659	-0.910734308352614	0.758998956399673	"3"	"H.3"	"M.2+H.3"
"SB080717TAWCSCB51D33BR1TR1I432"	-2.86452498271535	0.708594552101539	0.73246062735432	"M.2"	0.677016749824117	1.63163622526636	0.663688808594928	0.600574387929281	0.735967608293728	"1"	"H.1"	"M.2+H.1"
"SB080717TAWCSCB62D9BR1TR1I448"	-2.09071310558636	1.81393386324627	0.198517139519698	"M.2"	0.653321055452315	1.63668759512938	0.174546744530596	0.418338814674077	0.757080972223364	"2"	"H.2"	"M.2+H.2"
"SB080717TAWCSCB44D31BR1TR1I431"	-2.06094644262979	0.159628034890346	1.61132018488385	"M.1"	0.676541517611888	1.63173896499239	0.627562514429384	0.499140904264536	0.736404491395459	"1"	"H.1"	"M.1+H.1"
"SB080717TAWCSCB31D13BR1TR1I425"	-2.96781851744954	-4.83375605455744	0.844564284281373	"M.1"	0.65368299597179	1.63661149162861	-1.37842417860473	1.35697631921292	0.756768485586804	"1"	"H.1"	"M.1+H.1"
"SB080717TAWCSCB44D5BR1TR1I421"	-3.03188156121695	-1.80663197834519	-2.26718242455094	"M.1"	0.676541517611888	1.63173896499239	-1.08260727404415	-0.234118179541509	0.736404491395458	"3"	"H.3"	"M.1+H.3"
"SB080717TAWCSCB32D10BR1TR1I426"	-2.92859105993985	-2.62458443742847	0.709490853254467	"M.1"	0.654189461581246	1.63650494672755	-0.887361097592397	1.49423977187754	0.756330713614117	"1"	"H.1"	"M.1+H.1"
"SB080717TAWCSCB33CD5BR1TR1I422"	-1.21714754501308	-4.70522358371581	-1.14114686274797	"M.1"	0.663353896146823	1.63456621004566	-1.74874304427417	-0.337676404059494	0.748305825493047	"3"	"H.3"	"M.1+H.3"
"SB080717TAWCSCB33CD24BR1TR1I427"	-2.59218376656998	-2.35327807304208	2.85793064769018	"M.1"	0.663353896146823	1.63456621004566	-0.169612479029092	1.95831319518638	0.748305825493047	"1"	"H.1"	"M.1+H.1"
"SB080717TAWCSCB42CD26BR1TR1I429"	-1.85524508832454	0.899541468452636	-1.43545287999093	"M.2"	0.665319605343374	1.63414764079148	0.325954307853003	0.956260298037523	0.746558653252199	"1"	"H.1"	"M.2+H.1"
"SB080717TAWCSCB43CD27BR1TR1I430"	-3.62686165511315	0.394743455712967	1.50281243721783	"M.1"	0.666229419063284	1.63395357686454	0.513565613375044	0.64111373963806	0.745746847914625	"1"	"H.1"	"M.1+H.1"
"SB080717TAWCSCB22D11BR1TR1I423"	-1.22294789318159	-4.45543164449571	0.700826985144925	"M.1"	0.653203392615857	1.63671232876712	-2.36548175103549	1.01851005562305	0.757182493111888	"1"	"H.1"	"M.1+H.1"
"95_FiltCtrl_Surface_R1"	-3.08464862571836	-0.710618479650092	-2.50369822232549	"M.1"	0.676541517611888	1.63173896499239	-1.08260727404415	-0.234118179541509	0.736404491395458	"3"	"H.3"	"M.1+H.3"
"SB082817TAWCSCB54D25BR1TR1I470"	-2.88221022614978	-0.125582436486146	-1.55633554333374	"M.2"	0.258749762576551	1.70834474885845	-0.423134925228224	-0.676433512277736	0.965944387822911	"3"	"H.3"	"M.2+H.3"
"SB082817TAWCSCB53D25BR1TR1I468"	-2.27805063497706	0.390870238164268	-0.741128842592571	"M.2"	0.35730748924682	1.69184741248097	0.107460880715743	0.500932503864123	0.933986808326613	"1"	"H.1"	"M.2+H.1"
"SB082817TAWCSCB73D12BR1TR1I478"	-1.68783419770739	1.49299774024476	-0.949699122826212	"M.2"	0.342604212802718	1.69434550989346	0.663688808594928	-0.104619859388584	0.939479831273577	"3"	"H.3"	"M.2+H.3"
"SB082817TAWCSCB44D5BR1TR1I455"	-1.20673416333201	-0.987837331949887	-1.32883863312295	"M.1"	0.355129312698404	1.69221841704718	-1.07902390651632	-0.279462312483425	0.934817186011447	"3"	"H.3"	"M.1+H.3"
"SB082817TAWCSCB22D11BR2TR1I458"	-2.15235015862143	-3.00814940663782	0.352978208046277	"M.1"	0.34310955069537	1.6942598934551	-1.54227734451555	1.30506826458704	0.939295393484723	"1"	"H.1"	"M.1+H.1"
"SB082817TAWCSCB63D10BR1TR1I483"	-2.87667964894486	2.09323405999074	-0.255434438596314	"M.2"	0.26183154135095	1.70783675799087	1.07898136216779	0.755317248540048	0.965113591218042	"2"	"H.2"	"M.2+H.2"
"SB082817TAWCSCB32D10BR1TR1I460"	-1.95756917140554	-3.24851533395542	1.90929471045987	"M.1"	0.344535190516543	1.69401826484018	-0.199782437984776	1.60710012262384	0.938773403168054	"1"	"H.1"	"M.1+H.1"
"SB082817TAWCSCB63D10BR1TR1I474"	-2.09815519602628	0.444802532228591	-0.975468992013921	"M.2"	0.26183154135095	1.70783675799087	-0.126179200597273	-0.725982691915427	0.965113591218042	"3"	"H.3"	"M.2+H.3"
"SB082817TAWCSCB44D31BR1TR1I465"	-3.16308638998416	0.421680032762976	0.843217546505717	"M.2"	0.355129312698404	1.69221841704718	0.184210529506555	0.827368006046237	0.934817186011447	"1"	"H.1"	"M.2+H.1"
"SB082817TAWCSCB31D13BR1TR1I459"	-2.9444808909514	-4.08891104837222	0.548849222553009	"M.1"	0.343794405734259	1.69414383561644	-0.639387094290724	1.59725335313932	0.939044943858295	"1"	"H.1"	"M.1+H.1"
"SB082817TAWCSCB62D9BR1TR1I473"	-1.87884435941546	0.186020541243041	-0.945901840533523	"M.2"	0.261404636873751	1.70790715372907	-0.268411717465757	-0.761042139815955	0.965229307377735	"3"	"H.3"	"M.2+H.3"
"SB082817TAWCSCB62D9BR1TR1I482"	-2.18470923713179	2.44850495185061	0.173578025995073	"M.2"	0.261404636873751	1.70790715372907	0.990612105679216	0.760660052233386	0.965229307377735	"2"	"H.2"	"M.2+H.2"
"SB082817TAWCSCB42CD26BR1TR1I463"	-3.27425382774317	-0.474105930383513	1.52762763714146	"M.1"	0.342525595771657	1.69435882800609	0.110809304661156	1.26421348901451	0.93950849716289	"1"	"H.1"	"M.1+H.1"
"SB082817TAWCSCB54D25BR2TR1I480"	-2.34688021465659	2.43176699356644	0.913020233832119	"M.2"	0.258749762576551	1.70834474885845	1.06167580962011	0.824891670276724	0.965944387822911	"2"	"H.2"	"M.2+H.2"
"SB082817TAWCSCB43CD27BR1TR1I464"	-3.66949628315345	-0.618357720082859	1.43970381156105	"M.1"	0.343558656583006	1.69418378995434	0.125465953331498	1.30358571527621	0.939131220590009	"1"	"H.1"	"M.1+H.1"
"SB082817TAWCSCB53D5BR1TR1I454"	-2.49894932525158	-0.013216460021545	-0.738225857823547	"M.2"	0.35730748924682	1.69184741248097	-0.579168112027616	0.288694791519763	0.933986808326613	"3"	"H.3"	"M.2+H.3"
"SB082817TAWCSCB33CD24BR1TR1I461"	-2.97837105721832	-2.01119002602941	1.8435452545762	"M.1"	0.34016597201653	1.69475837138508	-0.0489282154459049	1.5242739075159	0.940365413805745	"1"	"H.1"	"M.1+H.1"
"SB082817TAWCSCB33CD5BR1TR1I456"	-0.539432930855084	-3.91040364349842	-2.02059608394352	"M.1"	0.34016597201653	1.69475837138508	-1.49651563501017	-0.779245724008878	0.940365413805745	"3"	"H.3"	"M.1+H.3"
"SB082817TAWCSCB51D33BR1TR1I466"	-3.6167667538083	-0.44531079722648	3.28313979257481	"M.1"	0.355632140537098	1.69213280060883	0.234290337341833	0.33994334822217	0.934626011095883	"1"	"H.1"	"M.1+H.1"
"SB091817TAWCSCB53D25BR2TR1I503"	-2.2741801879298	2.19657787634986	0.658678593574676	"M.2"	-0.0800916816319606	1.76276065449011	0.933913156113685	0.587713736788852	0.996787501192388	"2"	"H.2"	"M.2+H.2"
"SB091817TAWCSCB63D10BR1TR1I518"	-1.56402567086456	2.23416160567916	-0.461766319165439	"M.2"	-0.00982628463714658	1.75156392694064	0.949600778442832	0.506285089823519	0.999951720899679	"2"	"H.2"	"M.2+H.2"
"SB091817TAWCSCB63D10BR1TR1I508"	-2.09920633400699	1.53812695542797	-0.598610481044871	"M.2"	-0.00982628463714658	1.75156392694064	-0.365503649617662	-0.743295699759454	0.999951720899679	"3"	"H.3"	"M.2+H.3"
"SB091817TAWCSCB72D20BR1TR1I511"	-2.37536683705393	1.2565533765244	-0.899137223413351	"M.2"	-0.0102805254541378	1.75163622526636	0.119183079967664	-0.358115146576577	0.999947154001844	"3"	"H.3"	"M.2+H.3"
"SB091817TAWCSCB62D9BR1TR1I517"	-1.60177075866209	3.10571478820601	0.519802329989308	"M.2"	-0.0281247821809646	1.75447678843227	0.958320643075381	0.587713736788852	0.999604420071897	"2"	"H.2"	"M.2+H.2"
"SB091817TAWCSCB62D9BR1TR1I507"	-2.05874655552569	0.58366401686336	-1.44578741826357	"M.2"	-0.0281247821809646	1.75447678843227	-0.328860958520138	-0.600764843343972	0.999604420071897	"3"	"H.3"	"M.2+H.3"
"SB091817TAWCSCB71D20BR1TR1I520"	-1.97069074461457	2.14836949061896	-0.0827379482082938	"M.2"	-0.011906211387579	1.75189497716895	0.838707202217252	0.469956601561675	0.999929118553107	"2"	"H.2"	"M.2+H.2"
"SB091817TAWCSCB71D20BR1TR1I510"	-1.90796940670308	1.12172936077669	-0.484887450305735	"M.2"	-0.011906211387579	1.75189497716895	0.120858300010072	-0.857182641617046	0.999929118553107	"3"	"H.3"	"M.2+H.3"
"SB091817TAWCSCB54D25BR2TR1I505"	-2.86832139369511	0.38052194749669	-0.937211467080568	"M.2"	-0.0147630364691559	1.752349695586	-0.589045540149367	-1.07348164200219	0.999891020438833	"3"	"H.3"	"M.2+H.3"
"SB091817TAWCSCB53D5BR1TR1I488"	-2.20850965745805	0.222808921173977	-1.93283456975792	"M.2"	-0.0800916816319606	1.76276065449011	-0.754780452889284	-0.993496137610235	0.996787501192388	"3"	"H.3"	"M.2+H.3"
"SB091817TAWCSCB22D11BR2TR1I492"	-1.35768562240221	-1.83827306276627	1.87313645188083	"M.1"	-0.114224615832818	1.76821917808219	-1.23649442623511	0.819918523883377	0.993454949727387	"1"	"H.1"	"M.1+H.1"
"SB091817TAWCSCB44D31BR1TR1I499"	-2.47773748866207	2.35107319248279	1.18432884004846	"M.2"	-0.0824627182090045	1.76313926940639	0.618540414851537	0.613248750299952	0.996594150146178	"1"	"H.1"	"M.2+H.1"
"SB091817TAWCSCB44D5BR1TR1I489"	-1.2716764850746	-0.460567038763042	-0.111732521454843	"M.2"	-0.0824627182090045	1.76313926940639	-0.698272828795726	-0.878108520758986	0.996594150146178	"3"	"H.3"	"M.2+H.3"
"SB091817TAWCSCB43CD27BR1TR1I498"	-3.35292206172533	1.73376799166713	1.24080205167043	"M.2"	-0.09673815947868	1.7654204718417	0.483669575808849	0.619517845520537	0.995309865569852	"1"	"H.1"	"M.2+H.1"
"SB091817TAWCSCB42CD26BR1TR1I497"	-3.40903116874252	1.36512361966594	0.934978964924729	"M.2"	-0.0979041206043139	1.76560692541857	0.406144311529423	0.628838300243777	0.995195851663729	"1"	"H.1"	"M.2+H.1"
"SB091817TAWCSCB33CD24BR1TR1I495"	-3.56037904539044	0.390478758008138	1.60501296819213	"M.1"	-0.100532986284222	1.76602739726027	0.0737324214774151	0.953034624210933	0.994933725767087	"1"	"H.1"	"M.1+H.1"
"SB091817TAWCSCB33CD5BR1TR1I490"	-1.49724083029125	-1.41311378792794	-0.295316806490026	"M.1"	-0.100532986284222	1.76602739726027	-0.87328277037468	-0.797932207131554	0.994933725767087	"3"	"H.3"	"M.1+H.3"
"SB091817TAWCSCB32D10BR1TR1I494"	-3.41458911473057	-0.730821020240767	1.02698055145064	"M.1"	-0.113120071110249	1.76804223744292	-0.489052502651799	1.21829789242821	0.993581325062026	"1"	"H.1"	"M.1+H.1"
"SB091817TAWCSCB31D13BR1TR1I493"	-2.04165579635748	-1.09522136372082	1.05671973299606	"M.1"	-0.113654545777117	1.76812785388128	-0.777967323576408	0.662192325383346	0.993520329044251	"1"	"H.1"	"M.1+H.1"
